project, sha, language, file_name, is_test,isExceptionPatch, method_name,total_add,total_del,"ut_a" Adds,assert Dels,"ut_a" Dels,assert Adds,<cassert> Adds,wtf/assertions.h Adds,"ut_ad" Dels,wtf/assertions.h Dels,assert.h Adds,assert.h Dels,"ut_ad" Adds,<cassert> Dels
'ActionBarPullToRefresh','e5884365cd5378b117578e5a06aa9b9884cd3997','java','extras/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/extras/actionbarsherlock/AbsPullToRefreshAttacher.java','False','False','removeHeaderViewFromActivity','8','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','ee8fa3566601dfd620853c16a68dae58e9da8901','java','library/src/uk/co/senab/actionbarpulltorefresh/library/HeaderTransformer.java','False','False','onViewCreated','0','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','f676740610f6d0aaf5d191e012264256c6eeccd1','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ListViewActivity.java','False','False','onRefreshStarted','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f676740610f6d0aaf5d191e012264256c6eeccd1','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ListViewActivity.java','False','False','onRefreshStarted','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','b075625f316a6e6feb555b068e0a868d5ab5a2db','java','library/src/uk/co/senab/actionbarpulltorefresh/library/sdk/Compat.java','False','False','postOnAnimation','2','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','fbbbeda16d997e71eacb1fdc5e874b43667483c4','java','library/src/uk/co/senab/actionbarpulltorefresh/library/DefaultHeaderTransformer.java','False','False','onViewCreated','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','fbbbeda16d997e71eacb1fdc5e874b43667483c4','java','library/src/uk/co/senab/actionbarpulltorefresh/library/DefaultHeaderTransformer.java','False','False','setupViewsFromStyles','4','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','54626f28777ee9d8d0ccb6ca352e2b3cd1b7003f','java','library/src/uk/co/senab/actionbarpulltorefresh/library/InstanceCreationUtils.java','False','False','instantiateViewDelegate','1','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','54626f28777ee9d8d0ccb6ca352e2b3cd1b7003f','java','library/src/uk/co/senab/actionbarpulltorefresh/library/InstanceCreationUtils.java','False','False','instantiateTransformer','1','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','54626f28777ee9d8d0ccb6ca352e2b3cd1b7003f','java','library/src/uk/co/senab/actionbarpulltorefresh/library/InstanceCreationUtils.java','False','False','newInstance','1','1','0','0','0','0','0','0'
